X,Y
31.1803,0.00608207
31.2196,0.00607851
31.2588,0.00607541
31.2981,0.00607285
31.3374,0.00607092
31.3767,0.00606971
31.4159,0.00606929
31.4552,0.00606973
31.4945,0.00607111
31.5337,0.00607349
31.573,0.00607693
31.6123,0.00608147
31.6515,0.00608717
31.6908,0.00609406
31.7301,0.00610218
31.7694,0.00611155
31.8086,0.00612219
31.8479,0.00613412
31.8872,0.00614733
31.9264,0.00616183
31.9657,0.0061776
32.005,0.00619463
32.0442,0.00621288
32.0835,0.00623234
32.1228,0.00625295
32.1621,0.00627467
32.2013,0.00629745
32.2406,0.00632124
32.2799,0.00634596
32.3191,0.00637154
32.3584,0.00639792
32.3977,0.00642501
32.4369,0.00645273
32.4762,0.00648099
32.5155,0.0065097
32.5548,0.00653876
32.594,0.00656808
32.6333,0.00659757
32.6726,0.00662711
32.7118,0.00665663
32.7511,0.006686
32.7904,0.00671514
32.8296,0.00674395
32.8689,0.00677233
32.9082,0.00680019
32.9475,0.00682744
32.9867,0.00685398
33.026,0.00687975
33.0653,0.00690465
33.1045,0.00692861
33.1438,0.00695157
33.1831,0.00697346
33.2223,0.00699422
33.2616,0.0070138
33.3009,0.00703216
33.3402,0.00704925
33.3794,0.00706506
33.4187,0.00707955
33.458,0.00709271
33.4972,0.00710453
33.5365,0.00711501
33.5758,0.00712416
33.615,0.00713199
33.6543,0.00713853
33.6936,0.0071438
33.7329,0.00714784
33.7721,0.0071507
33.8114,0.00715242
33.8507,0.00715307
33.8899,0.00715271
33.9292,0.0071514
33.9685,0.00714923
34.0077,0.00714627
34.047,0.00714261
34.0863,0.00713834
34.1256,0.00713355
34.1648,0.00712833
34.2041,0.00712279
34.2434,0.00711702
34.2826,0.00711112
34.3219,0.00710521
34.3612,0.00709938
34.4004,0.00709373
34.4397,0.00708837
34.479,0.0070834
34.5182,0.00707891
34.5575,0.00707501
34.5968,0.00707177
34.6361,0.0070693
34.6753,0.00706767
34.7146,0.00706697
34.7539,0.00706727
34.7931,0.00706864
34.8324,0.00707114
34.8717,0.00707483
34.9109,0.00707976
34.9502,0.00708597
34.9895,0.00709349
35.0288,0.00710236
35.068,0.0071126
35.1073,0.00712421
35.1466,0.0071372
35.1858,0.00715157
35.2251,0.0071673
35.2644,0.00718438
35.3036,0.00720279
35.3429,0.00722247
35.3822,0.00724341
35.4215,0.00726553
35.4607,0.0072888
35.5,0.00731313
35.5393,0.00733848
35.5785,0.00736475
35.6178,0.00739188
35.6571,0.00741977
35.6963,0.00744833
35.7356,0.00747748
35.7749,0.00750711
35.8142,0.00753712
35.8534,0.0075674
35.8927,0.00759787
35.932,0.0076284
35.9712,0.00765889
36.0105,0.00768924
36.0498,0.00771934
36.089,0.00774908
36.1283,0.00777837
36.1676,0.00780709
36.2069,0.00783516
36.2461,0.00786248
36.2854,0.00788897
36.3247,0.00791452
36.3639,0.00793908
36.4032,0.00796255
36.4425,0.00798488
36.4817,0.008006
36.521,0.00802585
36.5603,0.0080444
36.5996,0.00806159
36.6388,0.0080774
36.6781,0.00809179
36.7174,0.00810476
36.7566,0.00811629
36.7959,0.00812639
36.8352,0.00813506
36.8744,0.00814231
36.9137,0.00814817
36.953,0.00815268
36.9923,0.00815586
37.0315,0.00815778
37.0708,0.00815847
37.1101,0.00815801
37.1493,0.00815646
37.1886,0.0081539
37.2279,0.0081504
37.2671,0.00814606
37.3064,0.00814095
37.3457,0.00813519
37.385,0.00812886
37.4242,0.00812207
37.4635,0.00811492
37.5028,0.00810753
37.542,0.00809999
37.5813,0.00809242
37.6206,0.00808493
37.6598,0.00807763
37.6991,0.00807062
37.7384,0.00806402
37.7777,0.00805793
37.8169,0.00805245
37.8562,0.00804768
37.8955,0.00804371
37.9347,0.00804063
37.974,0.00803854
38.0133,0.0080375
38.0525,0.00803759
38.0918,0.00803889
38.1311,0.00804144
38.1704,0.00804531
38.2096,0.00805053
38.2489,0.00805715
38.2882,0.0080652
38.3274,0.00807469
38.3667,0.00808565
38.406,0.00809807
38.4452,0.00811196
38.4845,0.00812729
38.5238,0.00814406
38.563,0.00816223
38.6023,0.00818176
38.6416,0.00820262
38.6809,0.00822474
38.7201,0.00824808
38.7594,0.00827256
38.7987,0.0082981
38.8379,0.00832464
38.8772,0.00835208
38.9165,0.00838034
38.9557,0.00840931
38.995,0.00843891
39.0343,0.00846901
39.0736,0.00849953
39.1128,0.00853034
39.1521,0.00856134
39.1914,0.00859242
39.2306,0.00862346
39.2699,0.00865435
39.3092,0.00868497
39.3484,0.00871522
39.3877,0.00874499
39.427,0.00877416
39.4663,0.00880265
39.5055,0.00883034
39.5448,0.00885714
39.5841,0.00888296
39.6233,0.00890772
39.6626,0.00893134
39.7019,0.00895374
39.7411,0.00897486
39.7804,0.00899464
39.8197,0.00901303
39.859,0.00902999
39.8982,0.00904548
39.9375,0.00905947
39.9768,0.00907195
40.016,0.0090829
40.0553,0.00909233
40.0946,0.00910025
40.1338,0.00910666
40.1731,0.0091116
40.2124,0.00911509
40.2517,0.00911718
40.2909,0.00911792
40.3302,0.00911737
40.3695,0.00911559
40.4087,0.00911264
40.448,0.00910862
40.4873,0.0091036
40.5265,0.00909768
40.5658,0.00909094
40.6051,0.0090835
40.6444,0.00907545
40.6836,0.00906691
40.7229,0.00905798
40.7622,0.00904878
40.8014,0.00903941
40.8407,0.00903001
40.88,0.00902068
40.9192,0.00901153
40.9585,0.00900269
40.9978,0.00899427
41.0371,0.00898638
41.0763,0.00897912
41.1156,0.0089726
41.1549,0.00896692
41.1941,0.00896217
41.2334,0.00895845
41.2727,0.00895584
41.3119,0.00895441
41.3512,0.00895425
41.3905,0.0089554
41.4298,0.00895793
41.469,0.00896189
41.5083,0.00896731
41.5476,0.00897424
41.5868,0.00898268
41.6261,0.00899266
41.6654,0.00900419
41.7046,0.00901725
41.7439,0.00903184
41.7832,0.00904793
41.8225,0.0090655
41.8617,0.00908451
41.901,0.0091049
41.9403,0.00912664
41.9795,0.00914965
42.0188,0.00917386
42.0581,0.0091992
42.0973,0.00922559
42.1366,0.00925292
42.1759,0.00928112
42.2152,0.00931008
42.2544,0.00933969
42.2937,0.00936984
42.333,0.00940043
42.3722,0.00943134
42.4115,0.00946244
42.4508,0.00949363
42.49,0.00952479
42.5293,0.00955579
42.5686,0.00958652
42.6079,0.00961685
42.6471,0.00964669
42.6864,0.0096759
42.7257,0.00970439
42.7649,0.00973206
42.8042,0.00975879
42.8435,0.00978449
42.8827,0.00980909
42.922,0.00983248
42.9613,0.0098546
43.0005,0.00987538
43.0398,0.00989475
43.0791,0.00991266
43.1184,0.00992907
43.1576,0.00994393
43.1969,0.00995722
43.2362,0.00996893
43.2754,0.00997903
43.3147,0.00998753
43.354,0.00999444
43.3932,0.00999977
43.4325,0.0100035
43.4718,0.0100058
43.5111,0.0100066
43.5503,0.0100059
43.5896,0.0100039
43.6289,0.0100006
43.6681,0.00999611
43.7074,0.00999045
43.7467,0.00998374
43.7859,0.00997607
43.8252,0.00996754
43.8645,0.00995826
43.9038,0.00994834
43.943,0.00993789
43.9823,0.00992702
44.0216,0.00991585
44.0608,0.00990451
44.1001,0.00989312
44.1394,0.00988179
44.1786,0.00987065
44.2179,0.00985981
44.2572,0.00984941
44.2965,0.00983954
44.3357,0.00983033
44.375,0.00982188
44.4143,0.0098143
44.4535,0.00980769
44.4928,0.00980214
44.5321,0.00979775
44.5713,0.00979458
44.6106,0.00979273
44.6499,0.00979224
44.6892,0.0097932
44.7284,0.00979563
44.7677,0.0097996
44.807,0.00980512
44.8462,0.00981223
44.8855,0.00982094
44.9248,0.00983126
44.964,0.00984318
45.0033,0.0098567
45.0426,0.00987178
45.0819,0.00988841
45.1211,0.00990654
45.1604,0.00992612
45.1997,0.00994709
45.2389,0.0099694
45.2782,0.00999296
45.3175,0.0100177
45.3567,0.0100435
45.396,0.0100704
45.4353,0.0100981
45.4746,0.0101266
45.5138,0.0101559
45.5531,0.0101856
45.5924,0.0102159
45.6316,0.0102465
45.6709,0.0102773
45.7102,0.0103082
45.7494,0.010339
45.7887,0.0103697
45.828,0.0104001
45.8673,0.0104302
45.9065,0.0104597
45.9458,0.0104885
45.9851,0.0105166
46.0243,0.0105439
46.0636,0.0105702
46.1029,0.0105954
46.1421,0.0106195
46.1814,0.0106423
46.2207,0.0106638
46.26,0.0106839
46.2992,0.0107026
46.3385,0.0107197
46.3778,0.0107352
46.417,0.0107492
46.4563,0.0107615
46.4956,0.0107722
46.5348,0.0107812
46.5741,0.0107885
46.6134,0.0107942
46.6527,0.0107982
46.6919,0.0108006
46.7312,0.0108014
46.7705,0.0108007
46.8097,0.0107985
46.849,0.0107949
46.8883,0.0107899
46.9275,0.0107836
46.9668,0.0107762
47.0061,0.0107676
47.0453,0.0107581
47.0846,0.0107476
47.1239,0.0107364
47.1632,0.0107245
47.2024,0.010712
47.2417,0.0106991
47.281,0.0106858
47.3202,0.0106724
47.3595,0.0106589
47.3988,0.0106454
47.438,0.0106322
47.4773,0.0106192
47.5166,0.0106067
47.5559,0.0105947
47.5951,0.0105834
47.6344,0.0105729
47.6737,0.0105633
47.7129,0.0105546
47.7522,0.0105471
47.7915,0.0105407
47.8307,0.0105356
47.87,0.0105319
47.9093,0.0105296
47.9486,0.0105287
47.9878,0.0105294
48.0271,0.0105317
48.0664,0.0105356
48.1056,0.0105411
48.1449,0.0105483
48.1842,0.0105571
48.2234,0.0105676
48.2627,0.0105798
48.302,0.0105936
48.3413,0.0106089
48.3805,0.0106259
48.4198,0.0106443
48.4591,0.0106642
48.4983,0.0106854
48.5376,0.010708
48.5769,0.0107318
48.6161,0.0107567
48.6554,0.0107826
48.6947,0.0108095
48.734,0.0108373
48.7732,0.0108657
48.8125,0.0108947
48.8518,0.0109243
48.891,0.0109541
48.9303,0.0109842
48.9696,0.0110144
49.0088,0.0110446
49.0481,0.0110746
49.0874,0.0111043
49.1267,0.0111337
49.1659,0.0111625
49.2052,0.0111906
49.2445,0.011218
49.2837,0.0112445
49.323,0.01127
49.3623,0.0112944
49.4015,0.0113176
49.4408,0.0113395
49.4801,0.0113601
49.5194,0.0113792
49.5586,0.0113969
49.5979,0.0114129
49.6372,0.0114274
49.6764,0.0114402
